mu_bp_per_gen,p_HGT_thyA_per_div,p_HGT_dapA_per_div,V_reactor_L,rho_max_per_L,g_per_day,T_days,L_target_bp,N_total_cells,G_total_generations,p_combined_per_div,P_escape_30d
2.021300e-09,1.225335e-12,2.580323e-13,4.651123e+02,1.072966e+09,5.784031e+00,1.605691e+01,5.815157e+02,4.990496e+11,9.287364e+01,3.716390e-31,1.722493e-17
2.397826e-10,9.147339e-13,5.933195e-12,5.182525e+02,3.080666e+09,5.966271e+00,3.327917e+01,3.705692e+02,1.596563e+12,1.985526e+02,4.822480e-31,1.528735e-16
2.270836e-10,1.634247e-14,4.822934e-14,1.053981e+03,4.238471e+09,2.005121e+00,3.118409e+01,9.677787e+02,4.467269e+12,6.252788e+01,1.732172e-34,4.838456e-20
1.458607e-10,1.982600e-14,1.056986e-11,1.975954e+02,2.654662e+09,2.068184e+00,1.577315e+01,3.355930e+02,5.245489e+11,3.262178e+01,1.025783e-32,1.755291e-19
3.375341e-10,1.290239e-14,1.206611e-12,7.708797e+01,7.624991e+08,5.421033e+00,2.522394e+01,9.679840e+02,5.877951e+10,1.367398e+02,5.086546e-33,4.088312e-20
2.090671e-09,6.078126e-14,1.064461e-14,2.163842e+01,9.253956e+09,4.337911e+00,1.587437e+01,7.307472e+02,2.002410e+11,6.886160e+01,9.884441e-34,1.362957e-20
1.492865e-09,8.063167e-12,5.658667e-11,1.199560e+02,2.982674e+09,2.520049e+00,3.997719e+01,9.743261e+02,3.577896e+11,1.007445e+02,6.636586e-28,2.392179e-14
7.393407e-10,1.307680e-13,1.023142e-11,5.478395e+02,4.651916e+08,4.702121e+00,2.779517e+01,5.128566e+02,2.548503e+11,1.306963e+02,5.073152e-31,1.689765e-17
1.080626e-09,1.120682e-12,2.881738e-12,2.491810e+01,5.097646e+09,4.642131e+00,4.250929e+01,4.997680e+02,1.270237e+11,1.973337e+02,1.744139e-30,4.371866e-17
8.234066e-10,1.115669e-14,3.717199e-12,1.293715e+01,1.146844e+08,3.762916e+00,4.109134e+01,8.525155e+02,1.483689e+09,1.546233e+02,2.911171e-32,6.678603e-21
3.072714e-09,3.784447e-13,7.477635e-14,4.176487e+02,4.344324e+08,5.345387e+00,3.658898e+01,7.206440e+02,1.814401e+11,1.955823e+02,6.266276e-32,2.223680e-18
1.818439e-10,1.777519e-14,1.689638e-13,1.907619e+01,3.308180e+09,3.703110e+00,3.570199e+01,3.616472e+02,6.310746e+10,1.322084e+02,1.975111e-34,1.647902e-21
1.853438e-10,1.029442e-12,7.187174e-12,1.124231e+01,7.288875e+08,2.300075e+00,2.097121e+01,3.553133e+02,8.194381e+09,4.823535e+01,4.872475e-31,1.925889e-19
3.289255e-09,3.337145e-13,5.942008e-14,6.244656e+03,1.008303e+09,2.723587e+00,3.813074e+01,4.462443e+02,6.296506e+12,1.038524e+02,2.910573e-32,1.903244e-17
4.240355e-10,9.146785e-12,9.545181e-14,1.113532e+02,4.913987e+09,4.168612e+00,2.763567e+01,6.550765e+02,5.471883e+11,1.152024e+02,2.425196e-31,1.528781e-17
1.236145e-09,1.739497e-13,1.126687e-13,2.483572e+01,2.545096e+08,4.733866e+00,3.147097e+01,7.064164e+02,6.320929e+09,1.489794e+02,1.711422e-32,1.611626e-20
5.196840e-10,1.325950e-14,3.951533e-13,4.083074e+01,8.920175e+08,2.291966e+00,2.441127e+01,3.996479e+02,3.642173e+10,5.594981e+01,1.088202e-33,2.217526e-21
2.764779e-10,1.663937e-14,1.122892e-13,7.537412e+02,3.173886e+08,5.183609e+00,3.508567e+01,7.719483e+02,2.392288e+11,1.818704e+02,3.987710e-34,1.734998e-20
2.432714e-09,2.450206e-13,1.493572e-11,2.144999e+03,2.765771e+08,3.251564e+00,2.529106e+01,7.710950e+02,5.932576e+11,8.223550e+01,6.864797e-30,3.349118e-16
1.420602e-10,5.209871e-14,2.795115e-12,1.739922e+02,1.626674e+09,3.283212e+00,2.333559e+01,5.853401e+02,2.830285e+11,7.661567e+01,1.210898e-32,2.625762e-19
2.392141e-09,6.048142e-14,1.424789e-14,7.798983e+03,7.036259e+08,7.854112e+00,1.502597e+01,4.124026e+02,5.487567e+12,1.180157e+02,8.501207e-34,5.505542e-19
2.588811e-10,1.530472e-14,1.781762e-12,1.398143e+02,9.408714e+08,5.408524e+00,1.563153e+01,6.586279e+02,1.315472e+11,8.454349e+01,4.649600e-33,5.171035e-20
9.560770e-09,1.032736e-11,2.201758e-13,1.107154e+03,2.443716e+09,3.036587e+00,2.240655e+01,6.466154e+02,2.705569e+12,6.803944e+01,1.405717e-29,2.587719e-15
1.268048e-10,2.122445e-11,7.611757e-11,1.534235e+03,4.421453e+08,3.900295e+00,3.521413e+01,8.009094e+02,6.783547e+11,1.373455e+02,1.640742e-28,1.528663e-14
2.939213e-10,2.427729e-11,1.501588e-13,6.364143e+02,9.590530e+08,2.375881e+00,4.405486e+01,8.567605e+02,6.103551e+11,1.046691e+02,9.179980e-31,5.864660e-17
1.096716e-09,1.528941e-12,4.816362e-14,5.717275e+03,6.234645e+08,7.024483e+00,2.163706e+01,3.105197e+02,3.564518e+12,1.519892e+02,2.507802e-32,1.358647e-17
5.380765e-10,1.005242e-13,1.153353e-12,6.478835e+02,2.315977e+08,4.815578e+00,3.961294e+01,5.376971e+02,1.500483e+11,1.907592e+02,3.354397e-32,9.601322e-19
1.006968e-09,2.537822e-14,7.495551e-12,6.948813e+03,8.545493e+09,6.433734e+00,3.515407e+01,6.282336e+02,5.938103e+13,2.261719e+02,1.203377e-31,1.616174e-15
3.883302e-10,5.002599e-12,3.964491e-14,1.022585e+01,1.324394e+08,4.990001e+00,1.696440e+01,6.890848e+02,1.354305e+09,8.465239e+01,5.307096e-32,6.084330e-21
1.385740e-10,9.756636e-13,3.575969e-11,5.395928e+01,2.521077e+09,3.711351e+00,2.971217e+01,9.620437e+02,1.360355e+11,1.102723e+02,4.651259e-30,6.977327e-17
5.768669e-10,8.538706e-11,1.219061e-12,6.729010e+01,1.565814e+08,2.405441e+00,3.473584e+01,6.217214e+02,1.053638e+10,8.355501e+01,3.733265e-29,3.286644e-17
2.617707e-09,8.437921e-13,6.009330e-13,2.234594e+02,1.572585e+08,7.080858e+00,1.546259e+01,3.087626e+02,3.514090e+10,1.094884e+02,4.098333e-31,1.576842e-18
3.292067e-10,1.598322e-14,9.920564e-14,2.683278e+01,1.784068e+08,5.025390e+00,3.815082e+01,6.025651e+02,4.787151e+09,1.917228e+02,3.145382e-34,2.886850e-22
3.233740e-09,6.819059e-13,1.255710e-14,2.077191e+03,7.266387e+08,2.651311e+00,2.176462e+01,6.829951e+02,1.509367e+12,5.770477e+01,1.891196e-32,1.647188e-18
1.472133e-10,4.182289e-12,3.390868e-12,1.190671e+02,6.410503e+09,5.476392e+00,3.402314e+01,7.636264e+02,7.632802e+11,1.863241e+02,1.594237e-30,2.267284e-16
4.773126e-09,3.700062e-12,6.737221e-13,3.144951e+01,2.601561e+09,7.896089e+00,2.834369e+01,7.937918e+02,8.181780e+10,2.238043e+02,9.444941e-30,1.729480e-16
2.560139e-09,4.590109e-11,1.826798e-11,7.877854e+03,2.096540e+09,6.854851e+00,2.389391e+01,7.227556e+02,1.651624e+13,1.637892e+02,1.551560e-27,4.197249e-12
1.574605e-09,1.662650e-11,9.583762e-14,2.010680e+03,5.460860e+09,3.589205e+00,4.373321e+01,6.371505e+02,1.098004e+13,1.569675e+02,1.598639e-30,2.755269e-15
7.910287e-09,3.799721e-12,5.756485e-12,2.054015e+03,2.010111e+09,3.229523e+00,3.642139e+01,5.335788e+02,4.128799e+12,1.176237e+02,9.232087e-29,4.483514e-14
1.243880e-10,6.699480e-11,1.704119e-12,2.522481e+03,4.336866e+09,7.035840e+00,4.166401e+01,5.086063e+02,1.093966e+13,2.931413e+02,7.222728e-30,2.316232e-14
1.097445e-10,3.186241e-13,9.435584e-12,5.687499e+02,1.482654e+09,2.369355e+00,2.701689e+01,3.986970e+02,8.432592e+11,6.401261e+01,1.315446e-31,7.100678e-18
1.575027e-09,1.292076e-11,7.548529e-13,4.433681e+02,4.178920e+08,3.141210e+00,2.197359e+01,3.283654e+02,1.852800e+11,6.902366e+01,5.044241e-30,6.450929e-17
1.055544e-09,4.735829e-11,4.171534e-14,6.771750e+03,5.102749e+09,6.294349e+00,3.571064e+01,3.627474e+02,3.455454e+13,2.247752e+02,7.564362e-31,5.875243e-15
1.167406e-10,2.051620e-12,1.422878e-13,3.585860e+01,3.132259e+08,4.849852e+00,2.089899e+01,4.543791e+02,1.123184e+10,1.013570e+02,1.548478e-32,1.762828e-20
1.404711e-10,5.959381e-14,2.852517e-14,4.884001e+02,1.544400e+09,2.184480e+00,3.842939e+01,9.184975e+02,7.542851e+11,8.394824e+01,2.193282e-34,1.388806e-20
5.264916e-10,3.783821e-14,7.193315e-12,4.837577e+01,1.008242e+08,2.134987e+00,1.921458e+01,4.579674e+02,4.877448e+09,4.102288e+01,6.562748e-32,1.313120e-20
5.891692e-09,3.401188e-14,1.979384e-14,6.820823e+03,3.841480e+08,6.049921e+00,2.425475e+01,4.285861e+02,2.620206e+12,1.467393e+02,1.699960e-33,6.536128e-19
7.915948e-09,1.206396e-13,1.934133e-13,3.133674e+03,1.044064e+08,4.368090e+00,2.788637e+01,6.236287e+02,3.271757e+11,1.218102e+02,1.151875e-31,4.590605e-18
6.277211e-10,1.615110e-14,1.851689e-11,1.959226e+03,3.474089e+08,3.846367e+00,1.528471e+01,4.255336e+02,6.806525e+11,5.879060e+01,7.988603e-32,3.196717e-18
1.027331e-09,1.903550e-13,5.423848e-13,2.359406e+03,4.089958e+08,3.852698e+00,3.816844e+01,9.435387e+02,9.649872e+11,1.470515e+02,1.000788e-31,1.420146e-17
3.913528e-10,4.035391e-12,5.559668e-14,1.557947e+02,2.030783e+08,2.446200e+00,1.532038e+01,7.174350e+02,3.163853e+10,3.747671e+01,6.299202e-32,7.469012e-20
1.315201e-09,5.029439e-13,4.425312e-14,1.017374e+01,1.528749e+09,4.315214e+00,1.709624e+01,3.756150e+02,1.555310e+10,7.377394e+01,1.099508e-32,1.261590e-20
2.047270e-09,9.356040e-14,1.980246e-11,3.175381e+02,7.924004e+08,2.800827e+00,1.582548e+01,3.059275e+02,2.516173e+11,4.432443e+01,1.160392e-30,1.294161e-17
1.190422e-09,1.097257e-13,6.411744e-14,1.473940e+01,1.875084e+08,3.059410e+00,2.709134e+01,4.759477e+02,2.763761e+09,8.288353e+01,3.986066e-33,9.130890e-22
4.018882e-10,2.044927e-12,1.191463e-11,1.890999e+03,7.810296e+09,4.103151e+00,1.641835e+01,3.682157e+02,1.476926e+13,6.736698e+01,3.605505e-30,3.587335e-15
7.601986e-10,3.817071e-13,1.028399e-11,5.150232e+01,4.855023e+08,2.444773e+00,3.447425e+01,3.751851e+02,2.500449e+10,8.428170e+01,1.119605e-30,2.359479e-18
3.463397e-09,4.322673e-12,1.447269e-13,1.221224e+03,3.825545e+09,5.272403e+00,2.599138e+01,6.411712e+02,4.671849e+12,1.370370e+02,1.389242e-30,8.894154e-16
7.511952e-09,4.516252e-12,4.270500e-14,1.558262e+01,4.792387e+08,2.582424e+00,4.266815e+01,7.319902e+02,7.467794e+09,1.101873e+02,1.060511e-30,8.726473e-19
8.015065e-09,3.665076e-13,6.992666e-13,6.095294e+01,2.310106e+08,3.692005e+00,3.181914e+01,7.588556e+02,1.408077e+10,1.174764e+02,1.558806e-30,2.578512e-18
9.855547e-10,7.264370e-12,1.291130e-13,6.201353e+01,1.250472e+09,4.958104e+00,3.351125e+01,9.347231e+02,7.754619e+10,1.661523e+02,8.640356e-31,1.113264e-17
1.088197e-10,6.841520e-11,2.752218e-11,5.860497e+02,5.816178e+08,5.916545e+00,3.167867e+01,7.180272e+02,3.408569e+11,1.874283e+02,1.471241e-28,9.399201e-15
9.444225e-10,2.249103e-12,3.154771e-11,1.726718e+01,1.235489e+08,7.183063e+00,1.675819e+01,9.853242e+02,2.133342e+09,1.203751e+02,6.602714e-29,1.695586e-17
4.055315e-09,7.623973e-13,3.920966e-14,7.265622e+02,2.274987e+08,4.047941e+00,3.369378e+01,8.338418e+02,1.652920e+11,1.363904e+02,1.010841e-31,2.278864e-18
1.995303e-09,7.683782e-12,1.163837e-12,1.667745e+03,6.615796e+08,2.489021e+00,2.448861e+01,9.532150e+02,1.103346e+12,6.095269e+01,1.700854e-29,1.143857e-15
5.478938e-10,9.503506e-13,1.083903e-13,4.056638e+03,5.084564e+09,3.784454e+00,2.963512e+01,6.592823e+02,2.062624e+13,1.121527e+02,3.720848e-32,8.607398e-17
1.307799e-10,2.997601e-12,8.341059e-11,5.021981e+02,3.628280e+08,6.688356e+00,2.243697e+01,7.418339e+02,1.822115e+11,1.500664e+02,2.425732e-29,6.632882e-16
1.571017e-10,2.853361e-13,6.870782e-11,4.250715e+02,7.866844e+09,2.919451e+00,2.479029e+01,4.604280e+02,3.343971e+12,7.237404e+01,1.418095e-30,3.432028e-16
9.685572e-09,7.280190e-13,4.827255e-11,5.588970e+03,2.008627e+09,3.625028e+00,3.529521e+01,4.624073e+02,1.122616e+13,1.279461e+02,1.573957e-28,2.260742e-13
2.715008e-10,1.162186e-11,9.406996e-14,6.665012e+02,2.552807e+08,2.832536e+00,1.835996e+01,8.562961e+02,1.701449e+11,5.200524e+01,2.541683e-31,2.248989e-18
1.123900e-10,1.263883e-12,4.661107e-11,1.137268e+01,3.203701e+08,3.955763e+00,2.964916e+01,3.123404e+02,3.643468e+09,1.172851e+02,2.068006e-30,8.837093e-19
3.687137e-10,6.731289e-12,5.568783e-12,1.346551e+02,2.319670e+08,5.733025e+00,3.179225e+01,3.528068e+02,3.123553e+10,1.822657e+02,4.876237e-30,2.776123e-17
1.821008e-09,6.183858e-13,6.472475e-12,1.620738e+03,6.445643e+09,5.251617e+00,2.498089e+01,5.010325e+02,1.044670e+13,1.311901e+02,3.651805e-30,5.004811e-15
2.487108e-09,1.956301e-14,6.875433e-14,4.477479e+02,3.041168e+08,2.110440e+00,3.057280e+01,3.124582e+02,1.361677e+11,6.452206e+01,1.045255e-33,9.183422e-21
1.945300e-10,2.206420e-12,2.755117e-13,4.215733e+01,2.039290e+09,6.081344e+00,1.701553e+01,6.766566e+02,8.597100e+10,1.034773e+02,8.001719e-32,7.118368e-19
9.159916e-10,2.506310e-12,2.580178e-11,7.806374e+01,1.106740e+09,5.998438e+00,3.664931e+01,7.317418e+02,8.639627e+10,2.198386e+02,4.334447e-29,8.232519e-16
2.567848e-10,3.794215e-11,3.043598e-14,8.535571e+03,5.133797e+08,7.011858e+00,2.206533e+01,5.207387e+02,4.381989e+12,1.547190e+02,1.544182e-31,1.046920e-16
1.073565e-10,5.747633e-11,1.071796e-12,1.093885e+01,5.425177e+09,4.366563e+00,2.041802e+01,6.266805e+02,5.934522e+10,8.915656e+01,4.144533e-30,2.192879e-17
6.812826e-09,1.068833e-11,3.045048e-13,3.805847e+01,5.863572e+08,2.405850e+00,2.099934e+01,3.324800e+02,2.231586e+10,5.052127e+01,7.372195e-30,8.311601e-18
4.808720e-10,1.718985e-12,2.463595e-11,1.862761e+02,2.301071e+08,3.061452e+00,2.177713e+01,3.519919e+02,4.286344e+10,6.666966e+01,7.168094e-30,2.048420e-17
3.214533e-10,2.164263e-12,5.010520e-14,9.482843e+03,1.146751e+09,6.613707e+00,1.749817e+01,9.379136e+02,1.087446e+13,1.157278e+02,3.269441e-32,4.114518e-17
3.476986e-10,1.925865e-14,2.034423e-13,1.421696e+03,4.515365e+09,6.371300e+00,1.940549e+01,4.176574e+02,6.419474e+12,1.236382e+02,5.689712e-34,4.515880e-19
1.331096e-09,5.995389e-13,1.928601e-13,7.414866e+01,2.285488e+09,2.220681e+00,3.925889e+01,9.790082e+02,1.694659e+11,8.718146e+01,1.506800e-31,2.226189e-18
7.172276e-09,6.321032e-11,4.703418e-12,1.877003e+01,5.702983e+08,3.794602e+00,1.775070e+01,6.679812e+02,1.070452e+10,6.735682e+01,1.424370e-27,1.027002e-15
3.487635e-10,1.589829e-12,2.633769e-13,2.607564e+02,2.004046e+09,2.785220e+00,3.255781e+01,4.410918e+02,5.225677e+11,9.068065e+01,6.441516e-32,3.052427e-18
2.380113e-10,2.159198e-12,1.902776e-11,8.248162e+01,8.325531e+09,4.998170e+00,1.545545e+01,5.322679e+02,6.867033e+11,7.724896e+01,5.204847e-30,2.761021e-16
4.971807e-10,1.535979e-12,1.831772e-11,3.487151e+02,8.712360e+08,4.646865e+00,2.452519e+01,9.677140e+02,3.038132e+11,1.139652e+02,1.353686e-29,4.687022e-16
6.579154e-10,1.729941e-12,3.875742e-14,7.259540e+02,1.546363e+08,6.071914e+00,3.403623e+01,5.701633e+02,1.122589e+11,2.066651e+02,2.515102e-32,5.835032e-19
2.036292e-10,1.324232e-14,1.942526e-14,3.526089e+02,5.580563e+08,2.946583e+00,3.504683e+01,4.475551e+02,1.967756e+11,1.032684e+02,2.344323e-35,4.763828e-22
2.077918e-09,2.322240e-12,1.678761e-13,1.566926e+03,1.642659e+08,2.288015e+00,3.209709e+01,9.820697e+02,2.573925e+11,7.343863e+01,7.955480e-31,1.503789e-17
1.568042e-09,6.574254e-14,4.705672e-14,2.416424e+03,1.179154e+08,4.588733e+00,1.871954e+01,7.426340e+02,2.849336e+11,8.589896e+01,3.602471e-33,8.817228e-20
3.535491e-09,3.895700e-11,2.158872e-13,8.187489e+02,4.067868e+08,7.851271e+00,2.826044e+01,5.241004e+02,3.330562e+11,2.218804e+02,1.558392e-29,1.151630e-15
8.005201e-09,4.782722e-11,1.071501e-11,1.901759e+03,6.184195e+08,4.872859e+00,2.108744e+01,5.593704e+02,1.176085e+12,1.027561e+02,2.294773e-27,2.773231e-13
7.517822e-10,6.520294e-14,1.119171e-13,7.010420e+01,3.103896e+08,4.238756e+00,1.684498e+01,3.304989e+02,2.175961e+10,7.140177e+01,1.813116e-33,2.816993e-21
2.145535e-09,1.876786e-11,2.766356e-11,1.185939e+03,2.681333e+08,2.212265e+00,3.917527e+01,6.808090e+02,3.179899e+11,8.666609e+01,7.583742e-28,2.089999e-14
1.053363e-09,6.137612e-14,3.401608e-11,6.320294e+02,1.604034e+09,7.362550e+00,4.169889e+01,8.315573e+02,1.013797e+12,3.070101e+02,1.828748e-30,5.691904e-16
1.646114e-09,4.702987e-12,8.078348e-13,1.850275e+01,4.761558e+09,4.862055e+00,2.125987e+01,5.356620e+02,8.810191e+10,1.033667e+02,3.350017e-30,3.050794e-17
5.950506e-10,3.594868e-14,2.941001e-11,1.238731e+03,3.410251e+09,6.443641e+00,4.326197e+01,9.882726e+02,4.224384e+12,2.787646e+02,6.217400e-31,7.321666e-16
7.080052e-10,1.235858e-12,2.055865e-13,3.266028e+02,1.139708e+08,3.224705e+00,4.113522e+01,7.329163e+02,3.722318e+10,1.326489e+02,1.318421e-31,6.509856e-19
1.702686e-10,6.214933e-12,2.388981e-11,4.556632e+01,1.031160e+09,5.725690e+00,1.527712e+01,4.451905e+02,4.698616e+10,8.747202e+01,1.125459e-29,4.625607e-17
1.867181e-09,4.895146e-14,2.810105e-11,7.611800e+02,1.772110e+08,7.670683e+00,2.169067e+01,4.566185e+02,1.348895e+11,1.663823e+02,1.172811e-30,2.632166e-17
9.654918e-09,6.004590e-11,4.914862e-14,2.449332e+03,2.008310e+08,5.197012e+00,3.883278e+01,7.437729e+02,4.919017e+11,2.018144e+02,2.119257e-29,2.103847e-15
5.076785e-10,3.290073e-12,9.068354e-12,9.105406e+01,1.769698e+08,2.726747e+00,4.428633e+01,4.037068e+02,1.611382e+10,1.207576e+02,6.114893e-30,1.189876e-17
4.233517e-09,1.915246e-11,3.373500e-12,4.528000e+02,1.315867e+09,6.013002e+00,4.355200e+01,5.224604e+02,5.958246e+11,2.618783e+02,1.429091e-28,2.229861e-14
3.504547e-09,4.359867e-13,1.802361e-14,2.896992e+02,6.695496e+08,3.561188e+00,1.550683e+01,8.852814e+02,1.939680e+11,5.522275e+01,2.437970e-32,2.611418e-19
3.488888e-09,1.001392e-12,7.481956e-12,5.291333e+01,1.729195e+09,4.049583e+00,3.375398e+01,4.580477e+02,9.149747e+10,1.366895e+02,1.197339e-29,1.497481e-16
3.768314e-09,1.081889e-12,5.797600e-14,3.315571e+02,1.588542e+08,6.963968e+00,4.480230e+01,5.430046e+02,5.266924e+10,3.120018e+02,1.283458e-31,2.109093e-18
5.090022e-09,3.325852e-12,6.094157e-11,3.769717e+03,1.127159e+09,5.161113e+00,2.494687e+01,3.078583e+02,4.249071e+12,1.287536e+02,3.176048e-28,1.737562e-13
1.109894e-10,6.539080e-14,7.650100e-13,1.971572e+01,2.674288e+08,3.240387e+00,3.370146e+01,7.200858e+02,5.272550e+09,1.092058e+02,3.998063e-33,2.302056e-21
5.475543e-09,2.316244e-12,5.138780e-13,9.751774e+02,8.956393e+08,3.581884e+00,2.408768e+01,8.568446e+02,8.734072e+11,8.627927e+01,5.584362e-30,4.208204e-16
5.655148e-09,1.211793e-14,3.213230e-14,3.424083e+01,1.509090e+08,2.303331e+00,3.986543e+01,5.638556e+02,5.167250e+09,9.182329e+01,1.241602e-33,5.891076e-22
3.464958e-10,2.933918e-14,8.914623e-12,2.154130e+01,2.940386e+09,6.810376e+00,3.523454e+01,5.569652e+02,6.333972e+10,2.399605e+02,5.047508e-32,7.671722e-19
2.451872e-10,2.166710e-13,2.042076e-12,2.437334e+01,3.227231e+08,2.042955e+00,2.845407e+01,4.772491e+02,7.865839e+09,5.813038e+01,5.177447e-32,2.367358e-20
7.824045e-10,3.069041e-13,1.623890e-11,5.644454e+03,3.484307e+08,3.638567e+00,1.508757e+01,6.462219e+02,1.966701e+12,5.489711e+01,2.519837e-30,2.720572e-16
1.005259e-10,1.360667e-14,1.303722e-11,1.009001e+01,2.394533e+08,2.527529e+00,2.470264e+01,7.345198e+02,2.416088e+09,6.243664e+01,1.309840e-32,1.975925e-21
1.216656e-10,1.369233e-12,5.087574e-13,8.523312e+02,3.700597e+08,2.051565e+00,1.809270e+01,3.578982e+02,3.154135e+11,3.711835e+01,3.033299e-32,3.551273e-19
4.342251e-10,6.842332e-14,3.449674e-12,3.923159e+03,7.271736e+08,2.781797e+00,3.768218e+01,9.657212e+02,2.852818e+12,1.048242e+02,9.898032e-32,2.959949e-17
1.409297e-10,1.030714e-12,1.007904e-14,5.594076e+03,6.436576e+08,3.034624e+00,3.753821e+01,6.297355e+02,3.600669e+12,1.139143e+02,9.219726e-34,3.781635e-19
1.760861e-09,1.802594e-14,1.540553e-11,2.405381e+03,2.322913e+08,2.482227e+00,1.647466e+01,9.467070e+02,5.587490e+11,4.089384e+01,4.629300e-31,1.057767e-17
2.770558e-10,6.828759e-12,6.301541e-12,2.583117e+01,2.343064e+09,7.223275e+00,1.708167e+01,9.523916e+02,6.052409e+10,1.233856e+02,1.135459e-29,8.479383e-17
5.428587e-09,2.069068e-12,2.963382e-14,5.759017e+01,1.141817e+08,4.842539e+00,1.954036e+01,6.544940e+02,6.575744e+09,9.462497e+01,2.178487e-31,1.355519e-19
1.110500e-10,2.055943e-14,2.342109e-11,1.715798e+03,1.897780e+09,2.015026e+00,1.728356e+01,5.029743e+02,3.256209e+12,3.482683e+01,2.689568e-32,3.050061e-18
6.632369e-09,1.376845e-14,9.652446e-13,1.894148e+02,1.651971e+09,7.769317e+00,1.524225e+01,5.650798e+02,3.129078e+11,1.184219e+02,4.980819e-32,1.845649e-18
2.213786e-10,2.737595e-11,1.014765e-12,3.367114e+03,1.162541e+09,2.236535e+00,2.218520e+01,7.354238e+02,3.914407e+12,4.961797e+01,4.522804e-30,8.784413e-16
6.867175e-09,3.016486e-11,1.381158e-13,2.971317e+03,9.658314e+08,5.378973e+00,2.674971e+01,8.892735e+02,2.869791e+12,1.438860e+02,2.544239e-29,1.050574e-14
4.679421e-10,2.938648e-11,1.768438e-14,1.509613e+01,1.806563e+09,4.990540e+00,4.362943e+01,6.244181e+02,2.727212e+10,2.177344e+02,1.518466e-31,9.016773e-19
2.538889e-09,2.055861e-13,5.860676e-12,1.319685e+02,2.432645e+09,7.887694e+00,1.564988e+01,7.388883e+02,3.210326e+11,1.234414e+02,2.260289e-30,8.957238e-17
1.620523e-09,8.912654e-14,5.766631e-14,1.340517e+03,5.748896e+09,5.211864e+00,4.303357e+01,7.929063e+02,7.706493e+12,2.242851e+02,6.603988e-33,1.141468e-17
2.164594e-10,3.745592e-12,2.097446e-14,3.634509e+01,5.707246e+09,5.489731e+00,1.505398e+01,8.452938e+02,2.074304e+11,8.264229e+01,1.437458e-32,2.464166e-19
7.155109e-10,1.449120e-13,6.627655e-12,5.527859e+03,8.333943e+09,2.200240e+00,3.330007e+01,7.534213e+02,4.606886e+13,7.326815e+01,5.177479e-31,1.747596e-15
4.402131e-09,2.984621e-14,7.323131e-12,3.724119e+02,2.653877e+08,2.722496e+00,3.135931e+01,3.494966e+02,9.883353e+10,8.537560e+01,3.362729e-31,2.837461e-18
1.570237e-09,2.823777e-12,4.054463e-12,6.601315e+02,1.049098e+09,3.878833e+00,2.969192e+01,4.365225e+02,6.925425e+11,1.151700e+02,7.847574e-30,6.259234e-16
1.035332e-10,7.618424e-14,2.109151e-14,1.191361e+01,4.097762e+08,3.538986e+00,2.015244e+01,6.088849e+02,4.881913e+09,7.131922e+01,1.012949e-34,3.526828e-23
7.843792e-09,8.510557e-14,1.084073e-14,6.504454e+03,1.284837e+09,6.134574e+00,1.903943e+01,4.092709e+02,8.357163e+12,1.167988e+02,2.961786e-33,2.891019e-18
4.489769e-10,2.947781e-12,1.377134e-11,2.321872e+01,4.622174e+08,2.228279e+00,2.627788e+01,8.784786e+02,1.073209e+10,5.855446e+01,1.601129e-29,1.006169e-17
3.525508e-10,1.445509e-13,6.382884e-13,5.054798e+02,1.486767e+09,2.672385e+00,3.626896e+01,6.825157e+02,7.515308e+11,9.692463e+01,2.220097e-32,1.617160e-18
1.556851e-09,3.884774e-12,1.498308e-13,1.535766e+03,2.852802e+09,6.039701e+00,3.728263e+01,9.766332e+02,4.381238e+12,2.251760e+02,8.850047e-31,8.731008e-16
1.262796e-09,2.404636e-14,3.966225e-11,6.706378e+01,1.418584e+08,4.393361e+00,4.234593e+01,9.090215e+02,9.513560e+09,1.860410e+02,1.094798e-30,1.937695e-18
1.471502e-09,1.391812e-14,5.450314e-13,1.684727e+02,2.677449e+08,6.074788e+00,2.651903e+01,3.481892e+02,4.510770e+10,1.610975e+02,3.886676e-33,2.824345e-20
4.812892e-10,1.976732e-14,8.194811e-14,2.293567e+03,1.026998e+09,7.783828e+00,1.851214e+01,8.088488e+02,2.355489e+12,1.440953e+02,6.306089e-34,2.140380e-19
5.868897e-09,3.151162e-12,5.566188e-11,1.215347e+02,4.044383e+09,3.761444e+00,4.063912e+01,5.922586e+02,4.915327e+11,1.528618e+02,6.096723e-28,4.580869e-14
5.261029e-09,5.670878e-12,8.452253e-12,5.562623e+02,1.896910e+09,2.130275e+00,2.924016e+01,5.471662e+02,1.055180e+12,6.228957e+01,1.379789e-28,9.068898e-15
1.661514e-09,1.862534e-14,9.140058e-11,2.779549e+01,1.643277e+08,4.003989e+00,3.514133e+01,3.709688e+02,4.567568e+09,1.407055e+02,1.049288e-30,6.743583e-19
5.135501e-10,1.711802e-12,1.082939e-11,3.803452e+01,1.847682e+08,2.079428e+00,2.158981e+01,8.330910e+02,7.027569e+09,4.489446e+01,7.931089e-30,2.502250e-18
1.779895e-10,4.460591e-12,1.278232e-14,4.224703e+03,1.450335e+09,4.137369e+00,3.823177e+01,6.969644e+02,6.127234e+12,1.581789e+02,7.073057e-33,6.855204e-18
